Wall time,Step,Value
1526688411.5605528,42,0.1805182546377182
1526688411.7744226,45,0.1709594428539276
1526688413.6383445,71,0.1469564288854599
1526688415.2851448,94,0.1280701756477356
1526688419.8723867,158,0.1037302240729332
1526688420.523843,167,0.10144516080617905
1526688424.9822452,229,0.08623886108398438
1526688425.3432837,234,0.09538643062114716
1526688426.8552039,255,0.08059179782867432
1526688428.1498985,273,0.08069966733455658
1526688430.6712523,308,0.07623683661222458
1526688430.816036,310,0.07925640046596527
1526688431.3914237,318,0.07325057685375214
1526688438.801127,421,0.0697697252035141
1526688441.6076577,460,0.06834261119365692
1526688442.6123874,474,0.06302429735660553
1526688447.0751727,536,0.06509392708539963
1526688450.1869895,579,0.06244396045804024
1526688450.6894495,586,0.06021091341972351
1526688454.1575136,634,0.06153144687414169
1526688455.0933454,647,0.06142532452940941
1526688456.8262866,671,0.056825555860996246
1526688459.9296575,714,0.05809226259589195
1526688460.5097733,722,0.058336105197668076
1526688464.048559,771,0.06048121303319931
1526688465.060749,785,0.058219343423843384
1526688466.293819,802,0.05733770504593849
1526688466.7254777,808,0.05849328264594078
1526688468.7481065,836,0.062175992876291275
1526688476.6356518,945,0.055732663720846176
1526688478.5152736,971,0.05188409611582756
1526688481.6272025,1014,0.05157016962766647
1526688485.3878536,1066,0.05162077769637108
1526688488.139637,1104,0.052405573427677155
1526688493.637954,1180,0.053633373230695724
1526688499.499031,1261,0.050485339015722275
1526688503.478194,1316,0.048003170639276505
1526688503.6962724,1319,0.04593370482325554
1526688504.707979,1333,0.05100741609930992
1526688504.9963953,1337,0.05139736831188202
1526688508.4732938,1385,0.0500623919069767
1526688508.9785714,1392,0.04777785763144493
1526688512.1639528,1436,0.04735550284385681
1526688514.3322308,1466,0.04654431343078613
1526688518.4539948,1523,0.04538203403353691
1526688520.5501735,1552,0.04910155013203621
1526688521.7070577,1568,0.04623214900493622
1526688522.8603363,1584,0.04583178088068962
1526688526.9118505,1640,0.046796005219221115
1526688530.599314,1691,0.04594052582979202
1526688531.8984163,1709,0.046166516840457916
1526688532.54987,1718,0.04575612396001816
1526688533.7064126,1734,0.04746299237012863
1526688533.9223802,1737,0.04688716307282448
1526688537.1072264,1781,0.0463707372546196
1526688541.6728373,1844,0.043142784386873245
1526688543.263305,1866,0.04537888988852501
1526688543.481246,1869,0.04576527327299118
1526688544.0585048,1877,0.043761830776929855
1526688546.9499125,1917,0.043522175401449203
1526688548.1829565,1934,0.048878014087677
1526688549.1175015,1947,0.04613339900970459
1526688555.879043,2036,0.04726996272802353
1526688560.2011676,2096,0.04292682185769081
1526688566.7575753,2187,0.0395657904446125
1526688567.620139,2199,0.04493403807282448
1526688569.9303217,2231,0.044618818908929825
1526688570.3673975,2237,0.04146132618188858
1526688571.8076572,2257,0.042132966220378876
1526688572.1692119,2262,0.04248250648379326
1526688575.4192667,2307,0.03961794450879097
1526688576.2865098,2319,0.04096148908138275
1526688578.8062806,2354,0.042242586612701416
1526688581.3294888,2389,0.04117615520954132
1526688581.4016695,2390,0.045070577412843704
1526688584.7214494,2436,0.045774154365062714
1526688585.9450014,2453,0.04554695263504982
1526688586.0883832,2455,0.043118733912706375
1526688586.450242,2460,0.04221388325095177
1526688588.2594097,2485,0.04260937124490738
1526688588.3312142,2486,0.043012093752622604
1526688589.1960316,2498,0.0406193733215332
1526688589.5544899,2503,0.04326498508453369
1526688591.6408212,2532,0.040859997272491455
1526688592.7203228,2547,0.042158037424087524
1526688593.1552484,2553,0.0431683175265789
1526688602.6762707,2685,0.04181894287467003
1526688606.641585,2740,0.042004235088825226
1526688610.1768093,2789,0.04052288830280304
1526688617.8916059,2896,0.04062414914369583
1526688623.0113049,2967,0.041807129979133606
1526688628.137202,3038,0.03796067461371422
1526688628.354488,3041,0.04316353797912598
1526688632.5340846,3099,0.0380544438958168
1526688637.0075133,3161,0.04030774533748627
1526688641.9866486,3230,0.040537502616643906
1526688642.996179,3244,0.04004679620265961
1526688643.1442418,3246,0.03753164783120155
1526688643.2183595,3247,0.03987859562039375
1526688647.396794,3305,0.040701501071453094
1526688660.012602,3480,0.03753124549984932
1526688668.6676853,3600,0.039436809718608856
1526688669.9698677,3618,0.03745950013399124
1526688670.1130836,3620,0.03979458659887314
1526688673.717374,3670,0.039464548230171204
1526688678.8409977,3741,0.04023265093564987
1526688682.5909762,3793,0.03712322935461998
1526688684.1068463,3814,0.037919238209724426
1526688684.6117792,3821,0.04244064539670944
1526688692.3366807,3928,0.03850666061043739
1526688694.353546,3956,0.038289546966552734
1526688696.3706968,3984,0.037609800696372986
1526688700.4131708,4036,0.04227845370769501
1526688704.8881998,4098,0.03665202856063843
1526688711.961975,4196,0.03684697300195694
1526688714.2092338,4227,0.03986763209104538
1526688714.570288,4232,0.03730890527367592
1526688720.704408,4317,0.036931827664375305
1526688720.8479471,4319,0.03621646389365196
1526688726.691283,4400,0.03767013177275658
