Wall time,Step,Value
1526691997.4077754,21,1.7327419519424438
1526692005.9639812,83,1.27820885181427
1526692010.2338483,114,0.8112894296646118
1526692027.1298263,237,1.1799685955047607
1526692031.3891723,268,0.9037029147148132
1526692034.3470368,289,2.7603936195373535
1526692034.821813,293,0.830223560333252
1526692039.015173,323,0.9946708679199219
1526692050.119248,404,1.6699028015136719
1526692064.307786,507,0.9163845777511597
1526692086.2868996,666,0.939497172832489
1526692089.8602328,692,1.7575801610946655
1526692093.36593,718,1.267028570175171
1526692113.8964238,867,2.169610023498535
1526692114.1073632,868,1.9675077199935913
1526692123.7329574,938,0.9329612851142883
1526692153.350596,1153,0.7286869287490845
1526692158.989964,1194,0.9757674932479858
1526692165.6455204,1242,0.8606318235397339
1526692165.712045,1243,0.8988854289054871
1526692179.4078054,1342,1.146730661392212
1526692216.9766107,1615,0.8228815197944641
1526692218.0769522,1623,1.0191034078598022
1526692222.1363428,1652,1.1347579956054688
1526692243.7127414,1809,0.8871310949325562
1526692243.8514216,1810,0.6783663630485535
1526692292.2493093,2158,0.6583951115608215
1526692297.958836,2200,0.8239499926567078
1526692304.3524315,2246,0.8870795965194702
1526692305.522948,2254,1.2588746547698975
1526692337.3459535,2485,0.8882662057876587
1526692348.5495157,2567,1.6210752725601196
1526692363.124848,2672,0.6819793581962585
1526692389.1810403,2861,1.2009176015853882
1526692401.8376737,2953,0.988405704498291
1526692407.5435455,2995,0.5959646701812744
1526692422.0299983,3100,1.1134846210479736
1526692456.4249327,3349,1.1465272903442383
1526692457.254447,3355,0.9941354990005493
1526692467.1339707,3427,1.0811984539031982
1526692474.8474407,3483,0.9093548059463501
1526692487.852689,3577,1.198030710220337
1526692508.8797638,3730,0.8020731806755066
1526692509.0883594,3731,0.8373616933822632
1526692532.1724923,3899,0.6918209195137024
1526692534.582016,3916,0.7578800916671753
1526692551.0391755,4033,0.7742620706558228
1526692558.880494,4090,0.8963950276374817
1526692561.7059042,4110,1.136653184890747
1526692580.8147492,4249,1.0343081951141357
1526692581.5023825,4254,0.7913954257965088
1526692607.0023077,4439,1.04700767993927
1526692610.9294434,4467,0.7534263730049133
1526692633.3158271,4630,1.0384509563446045
1526692647.6180365,4734,0.7704841494560242
1526692653.5393066,4777,0.4140428900718689
1526692663.4913886,4849,0.9605730175971985
1526692711.7496068,5199,0.7622703313827515
1526692717.294685,5239,0.8231328725814819
1526692720.2507298,5261,0.6334548592567444
1526692746.6392074,5452,1.0555330514907837
1526692750.8252516,5483,0.9131067395210266
1526692754.5389273,5510,0.7714062929153442
1526692789.8084853,5766,0.9185579419136047
1526692792.1609316,5783,0.8953739404678345
1526692819.9433966,5984,0.7475493550300598
1526692820.28753,5987,0.8109768033027649
1526692833.7985141,6082,0.6028143763542175
1526692842.4746306,6145,1.080741047859192
1526692882.9567173,6438,0.7506428956985474
1526692893.7571497,6517,0.6751179695129395
1526692895.6195493,6530,0.9802219271659851
1526692934.2054439,6810,0.6787885427474976
1526692980.631507,7147,0.7037515044212341
1526693006.407324,7334,1.622005820274353
1526693014.0362651,7389,0.9286298751831055
1526693020.5491827,7436,0.7285054922103882
1526693061.863843,7736,0.4766263961791992
1526693081.9660587,7882,1.0797474384307861
1526693106.6402485,8058,0.8533266186714172
1526693157.6941414,8428,0.8398841023445129
1526693172.0602698,8533,0.7483057975769043
1526693174.1976473,8548,1.04840087890625
1526693189.3818474,8658,1.2262601852416992
1526693190.8908548,8669,0.9203715324401855
1526693204.9252598,8771,0.6218904256820679
1526693205.8879268,8778,1.5088584423065186
1526693267.5261407,9225,0.7315388917922974
1526693341.897352,9765,1.3288322687149048
1526693349.4311202,9820,1.0820516347885132
1526693355.6912498,9865,0.9394577145576477
1526693373.8378034,9997,1.1330076456069946
1526693378.274569,10026,0.9201058149337769
1526693378.8854446,10031,0.9150388836860657
1526693391.399681,10122,0.9405126571655273
1526693396.8335943,10161,0.7903420329093933
1526693404.9069335,10220,0.7375394701957703
1526693411.724645,10269,1.165200114250183
1526693414.4003847,10289,1.0504834651947021
1526693428.2179105,10389,0.8774870038032532
1526693428.4201586,10391,0.8808494806289673
1526693433.4920306,10427,1.1505887508392334
1526693448.9769523,10540,0.9606493711471558
1526693453.388869,10572,0.773722767829895
1526693459.4837549,10616,0.6272941827774048
1526693465.4789572,10659,0.734618604183197
1526693501.8878875,10924,0.7347156405448914
1526693529.2336304,11122,0.5003482699394226
1526693535.0703492,11165,1.308107614517212
1526693536.9938095,11179,0.8987985849380493
1526693590.7217252,11569,1.5553253889083862
1526693591.4071383,11574,1.013372540473938
1526693600.9321098,11643,1.1646801233291626
1526693606.095949,11680,1.163891077041626
1526693610.6344247,11713,0.6037735342979431
1526693618.397423,11770,1.4505207538604736
1526693627.38484,11835,0.8144858479499817
1526693629.5169432,11850,1.0908739566802979
1526693660.6247265,12073,0.9201675653457642
1526693669.9027877,12141,0.9526169896125793
1526693670.0415914,12142,1.0053991079330444
1526693672.6515737,12161,0.9006703495979309
1526693693.281659,12310,0.8878232836723328
1526693700.5687966,12363,0.8980094790458679
1526693714.842125,12467,1.682450294494629
1526693736.838619,12626,1.2238043546676636
1526693746.3181312,12695,1.628495216369629
1526693775.3041527,12906,0.968966007232666
1526693777.7103097,12923,2.5163931846618652
1526693782.7969265,12960,1.997175931930542
1526693809.0933433,13151,1.207754373550415
1526693843.1023653,13398,1.0056283473968506
1526693843.1705332,13399,0.8878785967826843
1526693867.6747055,13577,0.9048866033554077
1526693891.8579721,13752,1.008840799331665
1526693898.639779,13801,1.0532174110412598
1526693901.0409622,13819,2.0701403617858887
1526693913.8981814,13912,1.9677975177764893
1526693920.158547,13958,1.1909863948822021
