Wall time,Step,Value
1526691997.4077754,21,0.46605047583580017
1526692005.9639812,83,0.6111583709716797
1526692010.2338483,114,0.9093053340911865
1526692027.1298263,237,1.1855756044387817
1526692031.3891723,268,0.674839198589325
1526692034.3470368,289,1.7863810062408447
1526692034.821813,293,1.1579015254974365
1526692039.015173,323,0.6997579336166382
1526692050.119248,404,0.969490110874176
1526692064.307786,507,1.8211076259613037
1526692086.2868996,666,1.3098318576812744
1526692089.8602328,692,0.9562093615531921
1526692093.36593,718,1.4070793390274048
1526692113.8964238,867,1.6806764602661133
1526692114.1073632,868,1.65133798122406
1526692123.7329574,938,0.7492120265960693
1526692153.350596,1153,1.156130313873291
1526692158.989964,1194,1.1111500263214111
1526692165.6455204,1242,1.4119300842285156
1526692165.712045,1243,1.405422329902649
1526692179.4078054,1342,1.225677728652954
1526692216.9766107,1615,0.8444174528121948
1526692218.0769522,1623,1.2975748777389526
1526692222.1363428,1652,1.3499467372894287
1526692243.7127414,1809,1.0226905345916748
1526692243.8514216,1810,1.0251331329345703
1526692292.2493093,2158,1.175264835357666
1526692297.958836,2200,0.988916277885437
1526692304.3524315,2246,0.8963236808776855
1526692305.522948,2254,1.2726693153381348
1526692337.3459535,2485,1.2026087045669556
1526692348.5495157,2567,1.4227405786514282
1526692363.124848,2672,0.9772675037384033
1526692389.1810403,2861,1.0506619215011597
1526692401.8376737,2953,1.430189609527588
1526692407.5435455,2995,1.0165822505950928
1526692422.0299983,3100,1.253361463546753
1526692456.4249327,3349,0.9489414095878601
1526692457.254447,3355,0.8785316944122314
1526692467.1339707,3427,0.9431319236755371
1526692474.8474407,3483,1.0083320140838623
1526692487.852689,3577,1.3689043521881104
1526692508.8797638,3730,0.9954062700271606
1526692509.0883594,3731,0.8999472260475159
1526692532.1724923,3899,0.9706605076789856
1526692534.582016,3916,0.8602616786956787
1526692551.0391755,4033,1.0084810256958008
1526692558.880494,4090,1.1410112380981445
1526692561.7059042,4110,0.784989595413208
1526692580.8147492,4249,1.0206024646759033
1526692581.5023825,4254,1.436961054801941
1526692607.0023077,4439,0.9773077964782715
1526692610.9294434,4467,0.8317680358886719
1526692633.3158271,4630,0.8357957601547241
1526692647.6180365,4734,0.8487836122512817
1526692653.5393066,4777,1.4803309440612793
1526692663.4913886,4849,1.064920425415039
1526692711.7496068,5199,0.9519968032836914
1526692717.294685,5239,1.2357029914855957
1526692720.2507298,5261,1.6697635650634766
1526692746.6392074,5452,0.940771222114563
1526692750.8252516,5483,1.132974624633789
1526692754.5389273,5510,1.053562879562378
1526692789.8084853,5766,1.1683082580566406
1526692792.1609316,5783,1.2889070510864258
1526692819.9433966,5984,1.3598792552947998
1526692820.28753,5987,1.089833378791809
1526692833.7985141,6082,1.1408320665359497
1526692842.4746306,6145,0.9261177778244019
1526692882.9567173,6438,0.9188673496246338
1526692893.7571497,6517,1.134566068649292
1526692895.6195493,6530,1.1948018074035645
1526692934.2054439,6810,1.056696891784668
1526692980.631507,7147,1.3688448667526245
1526693006.407324,7334,1.473111867904663
1526693014.0362651,7389,1.1126482486724854
1526693020.5491827,7436,1.1729365587234497
1526693061.863843,7736,1.4604737758636475
1526693081.9660587,7882,1.1888912916183472
1526693106.6402485,8058,0.9707797765731812
1526693157.6941414,8428,1.0319023132324219
1526693172.0602698,8533,1.0695152282714844
1526693174.1976473,8548,1.0403937101364136
1526693189.3818474,8658,1.0743449926376343
1526693190.8908548,8669,0.8289200067520142
1526693204.9252598,8771,1.0551373958587646
1526693205.8879268,8778,1.4316577911376953
1526693267.5261407,9225,0.9693655967712402
1526693341.897352,9765,1.0751034021377563
1526693349.4311202,9820,1.0201821327209473
1526693355.6912498,9865,0.7949298024177551
1526693373.8378034,9997,1.0977839231491089
1526693378.274569,10026,0.7663328647613525
1526693378.8854446,10031,0.9692487716674805
1526693391.399681,10122,0.9045767188072205
1526693396.8335943,10161,0.8063158988952637
1526693404.9069335,10220,1.2095532417297363
1526693411.724645,10269,1.2237781286239624
1526693414.4003847,10289,1.0905601978302002
1526693428.2179105,10389,0.9789925813674927
1526693428.4201586,10391,0.7902447581291199
1526693433.4920306,10427,1.1284455060958862
1526693448.9769523,10540,0.878244161605835
1526693453.388869,10572,0.8984468579292297
1526693459.4837549,10616,1.086406946182251
1526693465.4789572,10659,0.9378671646118164
1526693501.8878875,10924,1.402543544769287
1526693529.2336304,11122,1.6356189250946045
1526693535.0703492,11165,0.9400299787521362
1526693536.9938095,11179,0.8989320993423462
1526693590.7217252,11569,1.4445420503616333
1526693591.4071383,11574,1.1516411304473877
1526693600.9321098,11643,1.0379905700683594
1526693606.095949,11680,0.8272657990455627
1526693610.6344247,11713,1.1032503843307495
1526693618.397423,11770,1.3228371143341064
1526693627.38484,11835,0.7143144011497498
1526693629.5169432,11850,0.680203914642334
1526693660.6247265,12073,0.6494114995002747
1526693669.9027877,12141,0.8919121026992798
1526693670.0415914,12142,0.8880804777145386
1526693672.6515737,12161,0.988780677318573
1526693693.281659,12310,0.6116567850112915
1526693700.5687966,12363,0.8070262670516968
1526693714.842125,12467,1.1371089220046997
1526693736.838619,12626,1.1239302158355713
1526693746.3181312,12695,1.1451009511947632
1526693775.3041527,12906,0.6482107639312744
1526693777.7103097,12923,1.8284767866134644
1526693782.7969265,12960,1.533968210220337
