Wall time,Step,Value
1526691997.4077754,21,0.20114636421203613
1526692005.9639812,83,0.340511292219162
1526692010.2338483,114,0.6781864166259766
1526692027.1298263,237,0.4724583029747009
1526692031.3891723,268,0.5652320981025696
1526692034.3470368,289,0.07948513329029083
1526692034.821813,293,0.8121427297592163
1526692039.015173,323,0.47665873169898987
1526692050.119248,404,0.2159850150346756
1526692064.307786,507,0.5419835448265076
1526692086.2868996,666,0.550045371055603
1526692089.8602328,692,0.19571010768413544
1526692093.36593,718,0.3511234223842621
1526692113.8964238,867,0.12894023954868317
1526692114.1073632,868,0.16557000577449799
1526692123.7329574,938,0.5163660645484924
1526692153.350596,1153,0.7230491638183594
1526692158.989964,1194,0.5104584693908691
1526692165.6455204,1242,0.591143012046814
1526692165.712045,1243,0.5317988395690918
1526692179.4078054,1342,0.3955250382423401
1526692216.9766107,1615,0.6082698106765747
1526692218.0769522,1623,0.46557173132896423
1526692222.1363428,1652,0.4040384888648987
1526692243.7127414,1809,0.5532194972038269
1526692243.8514216,1810,0.7677050828933716
1526692292.2493093,2158,0.8654431104660034
1526692297.958836,2200,0.599919319152832
1526692304.3524315,2246,0.5408706665039062
1526692305.522948,2254,0.34212726354599
1526692337.3459535,2485,0.5493988990783691
1526692348.5495157,2567,0.22678987681865692
1526692363.124848,2672,0.7729032039642334
1526692389.1810403,2861,0.3712832033634186
1526692401.8376737,2953,0.486284077167511
1526692407.5435455,2995,0.9465583562850952
1526692422.0299983,3100,0.43621349334716797
1526692456.4249327,3349,0.3850169777870178
1526692457.254447,3355,0.4773922860622406
1526692467.1339707,3427,0.43287983536720276
1526692474.8474407,3483,0.5260724425315857
1526692487.852689,3577,0.37128400802612305
1526692508.8797638,3730,0.6509218215942383
1526692509.0883594,3731,0.5861933827400208
1526692532.1724923,3899,0.7442549467086792
1526692534.582016,3916,0.6934501528739929
1526692551.0391755,4033,0.6588218808174133
1526692558.880494,4090,0.5345410108566284
1526692561.7059042,4110,0.39425432682037354
1526692580.8147492,4249,0.45320338010787964
1526692581.5023825,4254,0.6642773151397705
1526692607.0023077,4439,0.4393569529056549
1526692610.9294434,4467,0.6722677946090698
1526692633.3158271,4630,0.4542694091796875
1526692647.6180365,4734,0.6402720808982849
1526692653.5393066,4777,1.3199269771575928
1526692663.4913886,4849,0.5023053884506226
1526692711.7496068,5199,0.6499384641647339
1526692717.294685,5239,0.626926064491272
1526692720.2507298,5261,0.8902338743209839
1526692746.6392074,5452,0.44143858551979065
1526692750.8252516,5483,0.5498532056808472
1526692754.5389273,5510,0.6980041265487671
1526692789.8084853,5766,0.5528486371040344
1526692792.1609316,5783,0.554013192653656
1526692819.9433966,5984,0.7216633558273315
1526692820.28753,5987,0.6201286911964417
1526692833.7985141,6082,0.9454555511474609
1526692842.4746306,6145,0.4293726086616516
1526692882.9567173,6438,0.6904786229133606
1526692893.7571497,6517,0.8323552012443542
1526692895.6195493,6530,0.47888436913490295
1526692934.2054439,6810,0.7667335867881775
1526692980.631507,7147,0.7706992030143738
1526693006.407324,7334,0.23031648993492126
1526693014.0362651,7389,0.5181339979171753
1526693020.5491827,7436,0.7277018427848816
1526693061.863843,7736,1.297691822052002
1526693081.9660587,7882,0.4318150579929352
1526693106.6402485,8058,0.5652285814285278
1526693157.6941414,8428,0.607591986656189
1526693172.0602698,8533,0.7554746866226196
1526693174.1976473,8548,0.44154343008995056
1526693189.3818474,8658,0.3630068004131317
1526693190.8908548,8669,0.5162935256958008
1526693204.9252598,8771,0.9505122303962708
1526693205.8879268,8778,0.26314473152160645
1526693267.5261407,9225,0.7461344003677368
