Wall time,Step,Value
1526896132.6399958,21,0.1740259826183319
1526896132.8483624,22,3.2124342918395996
1526896134.628153,35,1.6226110458374023
1526896136.1983767,47,1.6889759302139282
1526896141.2034025,83,1.2387924194335938
1526896145.4494843,114,1.2828489542007446
1526896145.7866151,117,0.9834084510803223
1526896147.2288659,127,0.9995375871658325
1526896148.4620261,136,1.029766321182251
1526896150.8528483,154,0.8897994756698608
1526896150.989105,155,0.8342885971069336
1526896151.5369365,159,0.8802552223205566
1526896163.3139367,237,1.0748634338378906
1526896167.5692627,268,0.7716565132141113
1526896170.5204444,289,1.016890525817871
1526896170.9948876,293,0.6390959024429321
1526896174.2816713,317,0.8236387372016907
1526896175.1767576,323,0.8909506797790527
1526896176.8228357,335,0.8871339559555054
1526896179.766279,357,0.8610965609550476
1526896180.314936,361,0.819858729839325
1526896184.6338925,392,0.9153765439987183
1526896186.234108,401,0.9295452237129211
1526896186.645193,404,0.7777842879295349
1526896188.564025,418,0.7611700892448425
1526896197.8326957,485,0.8782941102981567
1526896200.7773347,507,0.8106757998466492
1526896204.3468509,533,0.7718465924263
1526896206.9525561,552,0.7539858818054199
1526896212.1617947,590,0.7505839467048645
1526896218.1654298,630,0.7983749508857727
1526896221.9356005,658,0.7318364381790161
1526896222.1460512,659,0.8997393846511841
1526896223.1072316,666,1.0171939134597778
1526896223.3831744,668,0.8363189697265625
1526896226.675381,692,0.8337715864181519
1526896227.1526856,696,0.7976118326187134
1526896230.182835,718,0.7233953475952148
1526896232.2412646,733,0.7010120153427124
1526896236.1564827,761,0.8216785192489624
1526896238.141415,776,0.8571555018424988
1526896239.2416646,784,0.7108474969863892
1526896240.3412323,792,0.8354343175888062
1526896248.2813406,845,0.8736431002616882
1526896251.2305148,867,0.5732852220535278
1526896251.440507,868,0.9064014554023743
1526896258.777016,922,0.7571814060211182
1526896260.2875314,933,0.7263354659080505
1526896261.0454197,938,0.7663990259170532
1526896263.791372,958,0.9098718762397766
1526896264.954002,967,0.6201876401901245
1526896265.8508132,973,0.8852472305297852
1526896272.395916,1018,0.7941837310791016
1526896276.5164742,1048,0.7618754506111145
1526896282.7696254,1093,0.7030813694000244
1526896283.5920146,1099,0.935267448425293
1526896285.784869,1115,0.8784411549568176
1526896286.1965125,1118,0.7436825633049011
1526896287.9057808,1131,0.6931864023208618
1526896290.9985304,1153,0.8244386911392212
1526896296.6267653,1194,0.8555485010147095
1526896300.6392605,1218,0.7152787446975708
1526896301.8093665,1226,0.9122961163520813
1526896301.9462037,1227,0.8748582005500793
1526896302.2873013,1230,0.6509755849838257
1526896304.0069895,1242,0.7641807794570923
1526896304.0721009,1243,0.6811858415603638
1526896304.897666,1249,0.7549639344215393
1526896305.2451746,1251,0.8726025819778442
1526896307.2341676,1266,0.805763840675354
1526896308.2661421,1273,0.8610817193984985
1526896317.734723,1342,0.859830379486084
1526896321.507383,1370,0.8283119201660156
1526896337.5367405,1483,0.8337651491165161
1526896342.4073706,1519,0.8410650491714478
1526896342.6179693,1520,0.8159993290901184
1526896346.596573,1549,0.9962395429611206
1526896350.8498902,1580,0.844916045665741
1526896356.055183,1615,0.8163255453109741
1526896357.0165973,1622,0.7580671310424805
1526896357.1538937,1623,0.6326028108596802
1526896357.2269547,1623,0.9187110662460327
1526896361.2137973,1652,0.8699585199356079
1526896373.216276,1740,0.6703904867172241
1526896383.124986,1809,0.7128722071647644
1526896383.2630298,1810,0.7728636860847473
1526896386.6993387,1835,0.7192275524139404
1526896391.5856957,1870,0.8474994897842407
1526896395.1527288,1896,0.819961667060852
1526896396.5919192,1907,0.7367019653320312
1526896397.0748513,1910,0.8908411860466003
1526896404.4121401,1964,0.8935731649398804
1526896406.3388731,1978,0.5292722582817078
1526896408.2608147,1992,0.7159309983253479
1526896412.861084,2018,0.5547292828559875
1526896417.33207,2049,0.8417447805404663
1526896424.4077501,2098,0.6225905418395996
1526896426.5982914,2113,0.7349435091018677
1526896426.9484968,2116,0.8844330906867981
1526896432.8199809,2158,0.826511561870575
1526896432.9567418,2159,0.8005878329277039
1526896438.601453,2200,0.7896293997764587
1526896445.6117258,2246,0.7490159273147583
1526896446.8318307,2254,0.9271685481071472
1526896448.3512907,2265,0.8722955584526062
1526896457.893329,2332,0.7559704780578613
1526896458.1792042,2334,0.6308871507644653
1526896458.744964,2338,0.6600529551506042
1526896466.610331,2394,0.6875416040420532
1526896468.2910006,2401,0.9420835375785828
1526896470.899707,2420,0.7838566899299622
1526896471.727273,2426,0.6883811354637146
1526896474.614156,2447,0.7433469891548157
1526896479.9122512,2485,0.9423753619194031
1526896485.3345559,2525,0.8070107698440552
1526896485.4720008,2526,0.7223909497261047
1526896489.1787493,2553,0.8087776303291321
1526896491.1045578,2567,0.7900213003158569
1526896498.809871,2619,0.9275480508804321
1526896506.0868444,2672,0.9379726648330688
1526896507.0490127,2679,0.8680738210678101
1526896511.2353883,2710,0.779800295829773
1526896520.088159,2774,0.86949622631073
1526896529.4458535,2839,0.9750790596008301
1526896532.4819353,2861,0.8172565698623657
1526896538.3097908,2904,0.7327562570571899
1526896539.6815844,2914,0.7121964693069458
1526896542.1507006,2932,0.7506459951400757
1526896542.6347306,2935,1.0655943155288696
1526896545.1328654,2953,0.9236288070678711
1526896546.570973,2964,0.6356630921363831
1526896550.9409192,2995,0.9087518453598022
1526896553.4523625,3005,0.7138553261756897
1526896561.4363348,3060,0.8557649850845337
1526896562.1324708,3065,0.8922120928764343
1526896566.9300277,3100,0.7105145454406738
1526896567.8286834,3106,0.8635673522949219
1526896568.2415848,3109,0.8208738565444946
1526896569.142508,3116,0.8714185953140259
1526896573.0671878,3144,1.0255706310272217
