Wall time,Step,Value
1526896132.6399958,21,1.2472846508026123
1526896132.8483624,22,2.075597047805786
1526896134.628153,35,1.56197988986969
1526896136.1983767,47,1.1778403520584106
1526896141.2034025,83,1.4937512874603271
1526896145.4494843,114,1.2887746095657349
1526896145.7866151,117,1.033979058265686
1526896147.2288659,127,1.6770671606063843
1526896148.4620261,136,1.7555140256881714
1526896150.8528483,154,1.391383409500122
1526896150.989105,155,1.1606714725494385
1526896151.5369365,159,1.1765532493591309
1526896163.3139367,237,0.9936519861221313
1526896167.5692627,268,1.2676804065704346
1526896170.5204444,289,1.9418840408325195
1526896170.9948876,293,1.438459873199463
1526896174.2816713,317,1.2262725830078125
1526896175.1767576,323,1.8380510807037354
1526896176.8228357,335,2.187047004699707
1526896179.766279,357,0.8000941276550293
1526896180.314936,361,1.2140212059020996
1526896184.6338925,392,1.6942369937896729
1526896186.234108,401,1.1763544082641602
1526896186.645193,404,0.9415753483772278
1526896188.564025,418,1.0501987934112549
1526896197.8326957,485,2.2099623680114746
1526896200.7773347,507,1.1149351596832275
1526896204.3468509,533,1.101619005203247
1526896206.9525561,552,1.128032922744751
1526896212.1617947,590,1.0575718879699707
1526896218.1654298,630,1.7604100704193115
1526896221.9356005,658,1.1087656021118164
1526896222.1460512,659,2.005213737487793
1526896223.1072316,666,1.7254066467285156
1526896223.3831744,668,1.7972307205200195
1526896226.675381,692,1.7363203763961792
1526896227.1526856,696,1.1274633407592773
1526896230.182835,718,1.1404976844787598
1526896232.2412646,733,1.0492379665374756
1526896236.1564827,761,2.1867947578430176
1526896238.141415,776,1.019783616065979
1526896239.2416646,784,1.174691915512085
1526896240.3412323,792,1.2199784517288208
1526896248.2813406,845,1.681739330291748
1526896251.2305148,867,1.0543451309204102
1526896251.440507,868,1.7504754066467285
1526896258.777016,922,0.800764799118042
1526896260.2875314,933,0.9913086891174316
1526896261.0454197,938,2.2695276737213135
1526896263.791372,958,1.3775731325149536
1526896264.954002,967,1.2455477714538574
1526896265.8508132,973,1.5380995273590088
1526896272.395916,1018,0.956277072429657
1526896276.5164742,1048,1.0763590335845947
1526896282.7696254,1093,1.3324856758117676
1526896283.5920146,1099,1.623910665512085
1526896285.784869,1115,1.6754717826843262
1526896286.1965125,1118,1.9042186737060547
